customer_id,year_month,age,segment,income,spend,balance_avg,loan,digital_logins_30d,incoming_tx_cnt_30d,outgoing_tx_cnt_30d,salary_variance,balance_trend_90d,spend_travel,spend_food_grocery,spend_entertainment,spend_education,spend_utilities,spend_health,spend_shopping,travel_tx_cnt_90d,recency_last_travel_days,bill_autopay_active,failed_payments_90d,payday_cadence_days,days_since_last_payday,season_flag,upcoming_bill_due_days,balance_ratio,surplus,spend_ratio,dti,cashflow_volatility,liquidity_buffer,digital_index,inflow_baseline_90d,max_inflow_z_30d,max_inflow_pct_30d,large_inflow_flag_7d,days_since_large_inflow
359,2025-08,29,worker,9112598.0,5329924.0,4573692.0,30442339.0,23,3,12,212312.0,0.032,34067.0,784773.0,98133.0,39274.0,353773.0,183884.0,825875.0,0,187,0,1,30,23,none,0,0.502,3782674.0,0.585,3.341,0.328,1.713,1.769,7893878.0,-2.175,0.102,0,113
360,2025-08,43,worker,7427806.0,4693644.0,4431740.0,27499943.0,23,5,19,857522.0,0.109,88253.0,809505.0,422581.0,184524.0,443748.0,340547.0,545711.0,0,52,1,0,14,24,none,2,0.597,2734161.0,0.632,3.702,0.387,1.735,1.15,5913545.0,3.445,0.969,1,2
361,2025-08,62,senior,8271603.0,5969185.0,2294314.0,0.0,8,3,25,1006393.0,-0.074,376735.0,1196486.0,323237.0,116524.0,674655.0,342609.0,572160.0,0,1,1,0,30,6,none,10,0.277,2302419.0,0.722,0.0,0.209,1.077,0.308,7565517.0,0.753,0.68,0,21
362,2025-08,25,student,4864848.0,4144087.0,0.0,10660720.0,26,10,17,220608.0,-0.185,0.0,1680149.0,236471.0,841012.0,285962.0,212540.0,256401.0,0,365,0,0,30,24,none,5,0.0,720761.0,0.852,2.191,0.119,0.587,1.444,4604522.0,-0.164,0.459,0,100
363,2025-08,20,student,3150205.0,1560593.0,995636.0,0.0,24,1,16,450631.0,-0.196,190142.0,188723.0,43939.0,126206.0,143804.0,57805.0,396708.0,0,1,0,0,30,19,post_holiday,1,0.316,1589612.0,0.495,0.0,0.171,1.647,1.412,2673992.0,2.952,0.95,1,1
364,2025-08,21,student,2509067.0,1313385.0,1244779.0,7584380.0,16,2,16,209386.0,0.172,3247.0,260600.0,68713.0,327009.0,100659.0,39574.0,168713.0,0,303,1,0,30,26,none,17,0.496,1195682.0,0.523,3.023,0.227,1.903,0.941,1710777.0,-2.232,0.097,0,109
365,2025-08,34,worker,22041675.0,9132764.0,3866902.0,0.0,15,11,17,355673.0,-0.299,321783.0,2205766.0,765088.0,168798.0,521379.0,659742.0,83564.0,0,1,0,0,30,18,none,2,0.175,12908912.0,0.414,0.0,0.141,1.63,0.833,26886630.0,-0.235,0.441,0,51
366,2025-08,51,worker,11010889.0,7981840.0,3066564.0,0.0,17,3,23,454663.0,0.479,439026.0,1660667.0,759065.0,228467.0,148041.0,243057.0,1172128.0,0,1,0,1,30,2,holiday_week,0,0.279,3029048.0,0.725,0.0,0.121,1.074,0.708,10302107.0,3.428,0.969,1,1
367,2025-08,43,family,12530799.0,6920186.0,2825463.0,31615457.0,15,1,19,1461569.0,0.344,479471.0,2234049.0,304860.0,155233.0,742736.0,572358.0,1421485.0,0,1,1,0,30,19,none,13,0.225,5610614.0,0.552,2.523,0.285,1.314,0.75,12135939.0,-0.247,0.439,0,13
368,2025-08,27,worker,13532106.0,8962550.0,7871702.0,0.0,9,3,14,1436477.0,0.545,392169.0,1860851.0,706129.0,576457.0,362438.0,60603.0,1213789.0,0,1,1,0,30,3,none,18,0.582,4569555.0,0.662,0.0,0.116,1.633,0.6,11321482.0,4.195,0.985,1,1
369,2025-08,37,worker,9452589.0,7743624.0,3578830.0,25166156.0,20,4,21,67094.0,-0.458,481462.0,1655496.0,989295.0,389109.0,783933.0,692740.0,502513.0,0,1,1,0,14,7,none,22,0.379,1708964.0,0.819,2.662,0.05,1.073,0.909,6292573.0,1.347,0.793,0,70
370,2025-08,59,senior,6743810.0,4206577.0,3076329.0,0.0,2,1,23,357672.0,-0.715,263717.0,1267101.0,849.0,135660.0,336892.0,241463.0,247887.0,0,1,1,0,30,26,none,11,0.456,2537233.0,0.624,0.0,0.098,1.533,0.083,5985164.0,2.239,0.904,1,2
371,2025-08,34,family,19713131.0,14877348.0,7696749.0,70683197.0,18,4,13,1383392.0,0.048,548448.0,5716264.0,1235116.0,88094.0,628811.0,139582.0,949850.0,0,1,0,0,14,29,none,13,0.39,4835783.0,0.755,3.586,0.23,1.18,1.286,16786060.0,2.288,0.908,1,2
372,2025-08,37,worker,6248433.0,4218313.0,1983964.0,10655148.0,25,5,16,216319.0,1.0,63782.0,1479045.0,150991.0,18558.0,314124.0,247331.0,955211.0,0,131,1,0,30,14,none,11,0.318,2030120.0,0.675,1.705,0.118,1.211,1.471,6288611.0,0.003,0.501,0,64
373,2025-08,32,worker,11110704.0,9119856.0,3337898.0,0.0,15,2,26,1976483.0,0.62,1265516.0,2024111.0,279972.0,678018.0,1094286.0,182305.0,1096411.0,2,1,1,0,30,8,none,16,0.3,1990848.0,0.821,0.0,0.24,0.975,0.556,11509708.0,-0.837,0.302,0,39
374,2025-08,33,worker,19182984.0,15178904.0,2120231.0,49534229.0,12,2,26,1375097.0,-0.2,0.0,3479113.0,1463002.0,0.0,1594665.0,649368.0,198617.0,0,333,1,0,30,11,none,8,0.111,4004079.0,0.791,2.582,0.355,0.772,0.444,19466018.0,-0.198,0.451,0,94
375,2025-08,21,student,4924730.0,3034667.0,0.0,19289857.0,17,6,12,280263.0,0.241,195009.0,719904.0,170156.0,510949.0,163413.0,77219.0,457048.0,0,1,0,2,30,7,holiday_week,0,0.0,1890062.0,0.616,3.917,0.317,0.811,1.308,5162303.0,-1.692,0.156,0,66
376,2025-08,21,student,3370948.0,2341805.0,1150540.0,16939228.0,24,8,14,402972.0,0.377,97399.0,575108.0,52675.0,0.0,114437.0,87200.0,314744.0,0,30,0,0,14,17,holiday_week,4,0.341,1029143.0,0.695,5.025,0.165,1.211,1.6,3945863.0,-0.113,0.472,0,33
377,2025-08,64,senior,6248603.0,5477285.0,1845794.0,0.0,9,3,26,260812.0,-0.566,518075.0,891269.0,819114.0,94302.0,378874.0,400103.0,520745.0,1,1,1,0,14,12,none,10,0.295,771318.0,0.877,0.0,0.086,0.907,0.333,5989147.0,-0.008,0.498,0,102
378,2025-08,22,worker,8506839.0,6626883.0,3964624.0,0.0,24,3,22,938912.0,0.666,0.0,2063498.0,857107.0,0.0,414371.0,390657.0,377553.0,0,364,1,0,30,1,post_holiday,0,0.466,1879956.0,0.779,0.0,0.185,1.24,1.043,9058783.0,2.896,0.948,1,1
379,2025-08,35,worker,8985413.0,4586655.0,5686333.0,24450741.0,13,1,26,210138.0,-0.025,168212.0,1149190.0,0.0,24665.0,443347.0,19055.0,248017.0,0,1,1,0,30,18,holiday_week,4,0.633,4398758.0,0.51,2.721,0.306,2.219,0.481,8752503.0,1.017,0.734,0,34
380,2025-08,31,family,14186023.0,11609028.0,7014650.0,0.0,20,1,16,529384.0,0.009,693913.0,2665379.0,111585.0,131616.0,988583.0,70391.0,2292113.0,0,1,0,0,14,19,holiday_week,9,0.494,2576994.0,0.818,0.0,0.402,1.215,1.176,8724329.0,4.05,0.983,1,2
381,2025-08,23,worker,13533911.0,7542562.0,2305580.0,0.0,12,7,17,1521936.0,0.061,1633339.0,960957.0,852356.0,54779.0,183742.0,382351.0,1067279.0,1,1,0,1,30,20,pre_holiday,0,0.17,5991349.0,0.557,0.0,0.278,1.203,0.667,11866830.0,-2.857,0.054,0,111
382,2025-08,61,senior,4325496.0,4030830.0,828241.0,0.0,8,4,19,599124.0,0.565,357987.0,961449.0,278489.0,234566.0,314943.0,214062.0,632476.0,1,1,0,0,30,28,none,13,0.191,294666.0,0.932,0.0,0.475,0.742,0.4,3329954.0,-2.086,0.111,0,97
383,2025-08,38,family,21893493.0,19126480.0,6941074.0,41587593.0,17,6,18,467102.0,-0.29,0.0,1445305.0,3028909.0,473798.0,1189464.0,366945.0,2702902.0,0,342,1,0,14,21,none,6,0.317,2767013.0,0.874,1.9,0.54,0.935,0.895,20464176.0,-0.609,0.352,0,29
384,2025-08,27,worker,8598598.0,6564882.0,5795607.0,0.0,21,4,22,133355.0,-0.718,299935.0,1213601.0,749382.0,78155.0,443749.0,621763.0,964026.0,0,1,1,0,30,20,holiday_week,10,0.674,2033716.0,0.763,0.0,0.196,1.538,0.913,6718501.0,2.559,0.928,1,2
385,2025-08,36,worker,11205684.0,8332378.0,5915588.0,39269058.0,14,6,16,990272.0,0.195,1047686.0,1553226.0,819128.0,230590.0,607349.0,573127.0,781358.0,1,1,0,1,30,6,none,7,0.528,2873306.0,0.744,3.504,0.469,1.382,0.824,11103176.0,-0.188,0.453,0,13
386,2025-08,21,other,5661531.0,3898786.0,2845510.0,22594065.0,23,3,25,163326.0,-0.87,0.0,1002961.0,125698.0,162575.0,376759.0,81150.0,433849.0,0,356,0,0,30,13,holiday_week,2,0.503,1762745.0,0.689,3.991,0.218,1.456,0.885,5928496.0,-2.516,0.075,0,76
387,2025-08,35,family,25777714.0,21183573.0,5620991.0,0.0,20,3,26,1200497.0,-0.085,1872753.0,8261329.0,2285821.0,347082.0,1930067.0,372651.0,4293080.0,1,1,1,0,14,13,pre_holiday,12,0.218,4594140.0,0.822,0.0,0.422,0.874,0.741,27853735.0,-0.42,0.396,0,64
388,2025-08,29,other,14625161.0,9716713.0,2613887.0,0.0,18,1,17,1518388.0,0.584,641873.0,2730321.0,189914.0,462025.0,465655.0,331077.0,2130933.0,0,1,0,1,30,28,none,7,0.179,4908449.0,0.664,0.0,0.344,1.022,1.0,16714939.0,-2.053,0.114,0,11
389,2025-08,20,student,6149097.0,4644631.0,2555428.0,0.0,17,10,18,201659.0,0.311,190187.0,1644355.0,690172.0,472016.0,302836.0,142148.0,202168.0,0,1,1,0,30,14,none,15,0.416,1504466.0,0.755,0.0,0.014,1.212,0.895,3988282.0,-2.389,0.084,0,89
390,2025-08,39,family,9528862.0,8107062.0,1084296.0,0.0,16,4,27,364682.0,0.519,1997446.0,2327546.0,846704.0,440072.0,449566.0,677252.0,900825.0,3,1,1,0,14,20,post_holiday,4,0.114,1421800.0,0.851,0.0,0.135,0.721,0.571,6862210.0,3.427,0.968,1,0
391,2025-08,25,worker,13127140.0,8345304.0,3887074.0,31120538.0,15,7,25,66347.0,0.329,326729.0,2729647.0,351269.0,206765.0,205466.0,621592.0,1510102.0,0,1,0,0,30,16,none,1,0.296,4781836.0,0.636,2.371,0.086,1.252,0.577,17579502.0,-0.603,0.354,0,103
392,2025-08,22,student,4790689.0,3006498.0,1534265.0,8510652.0,17,6,18,289826.0,1.0,485263.0,1166804.0,371505.0,44013.0,192213.0,128785.0,753043.0,2,1,1,0,30,1,pre_holiday,14,0.32,1784191.0,0.628,1.776,0.012,1.307,0.895,5037067.0,0.297,0.574,0,106
393,2025-08,32,worker,5599316.0,3028363.0,3565220.0,17910727.0,16,3,16,185736.0,-0.215,47182.0,521929.0,591771.0,23242.0,341556.0,194613.0,738307.0,0,159,0,0,30,28,post_holiday,0,0.637,2570953.0,0.541,3.199,0.34,2.102,0.941,5227898.0,-0.159,0.46,0,73
394,2025-08,22,worker,9737509.0,5456210.0,2786432.0,0.0,14,5,18,439570.0,0.229,555714.0,910685.0,395316.0,0.0,130216.0,377020.0,392571.0,0,1,0,0,14,20,none,10,0.286,4281300.0,0.56,0.0,0.492,1.403,0.737,8810553.0,-0.431,0.394,0,77
395,2025-08,18,student,4704549.0,2097009.0,0.0,1359348.0,24,12,16,45186.0,-0.147,261537.0,606177.0,232462.0,103884.0,138539.0,91448.0,440378.0,0,1,0,2,30,6,none,5,0.0,2607540.0,0.446,0.289,0.187,1.122,1.412,4193969.0,-1.441,0.192,0,12
396,2025-08,31,worker,11930710.0,9896218.0,4052239.0,38877527.0,14,7,26,1694125.0,0.481,271840.0,2306084.0,611011.0,58690.0,645859.0,545156.0,1275712.0,0,1,1,0,30,1,none,11,0.34,2034493.0,0.829,3.259,0.399,1.012,0.519,7276994.0,-0.533,0.37,0,107
397,2025-08,36,family,17227913.0,17078671.0,2350708.0,0.0,19,1,22,2898719.0,0.022,1766627.0,4298636.0,1496108.0,677884.0,1261432.0,1049876.0,3323984.0,2,1,0,0,14,28,holiday_week,0,0.136,149242.0,0.991,0.0,0.535,0.642,0.826,13509279.0,0.578,0.641,0,84
398,2025-08,31,worker,10874498.0,10154599.0,2591201.0,38961443.0,13,5,26,77102.0,0.823,70893.0,2158980.0,80948.0,9830.0,432571.0,588156.0,1802969.0,0,104,0,0,14,9,none,0,0.238,719899.0,0.934,3.583,0.322,0.791,0.481,9604605.0,2.432,0.919,1,0
399,2025-08,31,worker,16448815.0,7831072.0,5500371.0,24044524.0,18,4,17,1198098.0,-0.189,0.0,1438138.0,652382.0,0.0,243068.0,122999.0,319004.0,0,365,1,0,30,0,none,11,0.334,8617743.0,0.476,1.462,0.218,1.753,1.0,13037676.0,1.624,0.835,1,1
400,2025-08,33,worker,15083498.0,12500120.0,3498574.0,45793619.0,19,3,23,180697.0,0.683,1697346.0,4605008.0,1068913.0,28417.0,402525.0,238457.0,2020831.0,1,1,1,0,14,18,none,0,0.232,2583378.0,0.829,3.036,0.238,0.883,0.792,12251264.0,-2.09,0.11,0,64
401,2025-08,37,worker,3600311.0,3360228.0,1181560.0,0.0,16,3,26,160337.0,0.317,99911.0,476071.0,582271.0,51678.0,335821.0,107685.0,645320.0,0,78,1,0,30,0,none,8,0.328,240083.0,0.933,0.0,0.373,0.887,0.593,4622114.0,1.695,0.845,1,2
402,2025-08,55,senior,6614458.0,4309177.0,464802.0,0.0,10,7,25,993316.0,0.035,0.0,1251957.0,0.0,70509.0,181414.0,78044.0,532857.0,0,365,1,0,30,6,none,16,0.07,2305281.0,0.651,0.0,0.363,0.875,0.385,5703330.0,0.815,0.693,0,104
403,2025-08,29,family,15284841.0,11237677.0,3396217.0,0.0,12,5,16,560427.0,0.294,2071745.0,3113050.0,778649.0,244731.0,608831.0,0.0,1220175.0,1,1,0,0,14,26,none,1,0.222,4047164.0,0.735,0.0,0.324,0.982,0.706,14394010.0,-1.071,0.255,0,18
404,2025-08,18,student,1814927.0,760120.0,858691.0,0.0,14,5,15,82939.0,0.168,12519.0,77341.0,112300.0,158330.0,90669.0,48799.0,15371.0,0,237,1,0,30,1,holiday_week,1,0.473,1054806.0,0.419,0.0,0.261,2.324,0.875,1699462.0,0.312,0.577,0,93
405,2025-08,37,other,9227265.0,7012817.0,1856045.0,0.0,22,6,20,118788.0,0.21,352337.0,1150815.0,499626.0,394340.0,338791.0,373177.0,1196208.0,0,1,0,2,30,22,none,4,0.201,2214447.0,0.76,0.0,0.257,0.923,1.048,9120403.0,0.981,0.727,0,16
406,2025-08,46,family,25067061.0,14049236.0,1514421.0,30766068.0,10,4,23,2940604.0,-0.043,3042517.0,2502297.0,1050409.0,1055611.0,1056877.0,0.0,1951672.0,2,1,1,0,14,18,holiday_week,15,0.06,11017824.0,0.56,1.227,0.035,1.0,0.417,20765743.0,0.081,0.52,0,49
407,2025-08,29,worker,6713972.0,5035111.0,2684345.0,0.0,17,2,19,692636.0,-0.266,357923.0,1411755.0,209815.0,0.0,469584.0,169362.0,319836.0,0,1,1,0,30,9,holiday_week,10,0.4,1678861.0,0.75,0.0,0.388,1.2,0.85,7298404.0,0.823,0.695,0,57
408,2025-08,25,family,18214715.0,8849065.0,10057383.0,54463165.0,24,2,20,689612.0,-0.101,493579.0,1794122.0,324788.0,31882.0,814642.0,314352.0,913908.0,0,1,0,0,30,8,none,7,0.552,9365650.0,0.486,2.99,0.07,2.166,1.143,17605147.0,-1.479,0.186,0,9
409,2025-08,18,student,2644201.0,2119139.0,721952.0,0.0,14,5,19,152585.0,-0.707,0.0,479351.0,0.0,35167.0,70731.0,101150.0,286720.0,0,364,1,0,30,14,none,0,0.273,525062.0,0.801,0.0,0.359,0.965,0.7,1869253.0,3.416,0.968,1,0
410,2025-08,26,other,6791859.0,5933890.0,0.0,0.0,16,6,25,183014.0,0.429,0.0,663781.0,307806.0,80993.0,289769.0,33245.0,520744.0,0,362,1,0,30,15,none,9,0.0,857969.0,0.874,0.0,0.394,0.572,0.615,6003150.0,-2.857,0.054,0,106
411,2025-08,28,worker,16470604.0,9923918.0,7837881.0,0.0,25,7,24,1699392.0,-0.506,551514.0,4239094.0,336079.0,461657.0,736610.0,0.0,1242261.0,0,1,1,0,30,26,none,3,0.476,6546686.0,0.603,0.0,0.094,1.62,1.0,14398236.0,0.991,0.729,0,78
412,2025-08,29,worker,8122144.0,4462807.0,416018.0,0.0,18,7,21,975481.0,-0.048,405464.0,1067799.0,398240.0,134678.0,512741.0,263265.0,37210.0,0,1,1,0,30,7,none,9,0.051,3659338.0,0.549,0.0,0.157,1.003,0.818,7044134.0,0.629,0.652,0,95
413,2025-08,21,student,4915950.0,1949649.0,1993830.0,13107322.0,25,7,23,52119.0,0.342,169688.0,535991.0,85687.0,158421.0,92860.0,0.0,419099.0,0,1,1,0,30,17,none,9,0.406,2966301.0,0.397,2.666,0.447,2.283,1.042,4799907.0,1.102,0.751,0,71
414,2025-08,60,senior,4150065.0,2822202.0,726381.0,13574995.0,8,2,23,683409.0,0.428,97599.0,531368.0,167508.0,144124.0,153320.0,95704.0,355769.0,0,48,0,0,14,20,none,4,0.175,1327863.0,0.68,3.271,0.241,0.993,0.333,4130181.0,-1.214,0.229,0,57
415,2025-08,23,student,9230677.0,5840811.0,1260930.0,31290717.0,17,6,28,103041.0,-0.749,397276.0,1045200.0,354672.0,234233.0,450654.0,179882.0,302027.0,0,1,1,0,30,0,none,18,0.137,3389865.0,0.633,3.39,0.086,1.006,0.586,9022968.0,2.004,0.881,1,0
416,2025-08,19,student,5236656.0,2552069.0,1416286.0,0.0,10,8,21,651605.0,0.009,0.0,1002258.0,206526.0,449168.0,209673.0,95849.0,0.0,0,347,0,0,30,26,none,0,0.27,2684587.0,0.487,0.0,0.318,1.581,0.455,4979207.0,-0.185,0.454,0,68
417,2025-08,18,student,3677983.0,2898077.0,946802.0,8081664.0,11,6,19,248232.0,0.257,282112.0,213317.0,164922.0,482492.0,242491.0,145166.0,561094.0,1,1,0,1,30,29,none,0,0.257,779906.0,0.788,2.197,0.158,0.961,0.55,3357431.0,-2.034,0.116,0,94
418,2025-08,41,family,19804927.0,12922803.0,4391826.0,0.0,20,3,19,689507.0,0.073,1000575.0,3315396.0,390838.0,224452.0,588088.0,1227051.0,2096157.0,1,1,1,0,14,2,none,13,0.222,6882124.0,0.653,0.0,0.006,1.106,1.0,11433759.0,-1.877,0.133,0,30
419,2025-08,18,student,2117150.0,1182724.0,965350.0,7434051.0,24,10,16,83694.0,0.655,234468.0,156563.0,103632.0,0.0,63117.0,0.0,164453.0,2,1,1,0,30,7,none,8,0.456,934426.0,0.559,3.511,0.299,1.711,1.412,2152472.0,0.214,0.553,0,62
420,2025-08,64,senior,10373440.0,6605953.0,2694796.0,0.0,5,3,23,605024.0,-0.32,443691.0,1318437.0,903083.0,408210.0,475987.0,468270.0,1206092.0,1,1,1,0,30,23,none,8,0.26,3767487.0,0.637,0.0,0.125,1.193,0.208,10095982.0,-2.737,0.061,0,53
421,2025-08,32,worker,8767878.0,7721832.0,3320102.0,0.0,28,3,22,617442.0,-0.872,29513.0,1391156.0,693086.0,336940.0,758473.0,0.0,1408410.0,0,199,0,0,30,24,none,7,0.379,1046046.0,0.881,0.0,0.33,0.998,1.217,6595950.0,3.087,0.956,1,1
422,2025-08,20,student,3642456.0,2951994.0,1152132.0,0.0,13,7,12,50966.0,0.415,186817.0,446249.0,155990.0,430757.0,179200.0,260141.0,407265.0,0,1,0,0,14,4,none,7,0.316,690462.0,0.81,0.0,0.154,1.007,1.0,3431512.0,1.798,0.858,1,1
423,2025-08,24,student,3200300.0,2241797.0,646091.0,0.0,18,6,13,154584.0,-0.192,100462.0,529707.0,173013.0,233963.0,148203.0,0.0,242232.0,0,57,1,0,14,27,none,5,0.202,958502.0,0.7,0.0,0.351,1.002,1.286,3191309.0,3.132,0.958,1,0
424,2025-08,19,student,3074666.0,2499291.0,469831.0,0.0,21,6,12,66002.0,-0.741,239050.0,104137.0,0.0,561313.0,102517.0,307112.0,242907.0,0,1,0,2,14,9,none,0,0.153,575375.0,0.813,0.0,0.299,0.803,1.615,3307379.0,2.951,0.95,1,0
425,2025-08,44,worker,12523716.0,6836236.0,669401.0,11622910.0,14,6,26,9424.0,-0.021,468005.0,1415392.0,522037.0,0.0,774186.0,196025.0,1046373.0,0,1,1,0,30,8,none,5,0.053,5687480.0,0.546,0.928,0.088,1.014,0.519,12229975.0,-0.603,0.354,0,24
426,2025-08,36,family,17708714.0,12836259.0,6235214.0,36217603.0,17,2,32,338846.0,0.604,0.0,2898545.0,812736.0,644178.0,905255.0,1086967.0,2800043.0,0,361,0,0,14,10,post_holiday,0,0.352,4872455.0,0.725,2.045,0.311,1.176,0.515,16792116.0,-1.49,0.184,0,102
427,2025-08,18,student,5353637.0,3972925.0,1314368.0,9334012.0,21,5,23,13391.0,-0.518,0.0,476991.0,145649.0,392638.0,371908.0,309114.0,469361.0,0,365,1,0,30,20,none,7,0.246,1380712.0,0.742,1.743,0.221,1.005,0.875,5578574.0,-2.857,0.054,0,36
428,2025-08,38,family,16141786.0,10484486.0,0.0,0.0,19,4,20,629405.0,1.0,882730.0,3768490.0,479439.0,210797.0,706802.0,284308.0,2342568.0,0,1,1,0,30,6,none,6,0.0,5657300.0,0.65,0.0,0.434,0.77,0.905,13785392.0,-0.696,0.333,0,47
429,2025-08,18,student,5030047.0,3950190.0,1039106.0,18718366.0,19,8,20,410571.0,-0.327,627584.0,726026.0,248157.0,320070.0,271767.0,117222.0,592042.0,0,1,1,0,14,16,none,19,0.207,1079857.0,0.785,3.721,0.324,0.9,0.905,4837902.0,3.027,0.954,1,1
430,2025-08,32,family,13983700.0,8431262.0,2618625.0,0.0,20,1,13,923421.0,0.089,766658.0,1800437.0,1120989.0,292031.0,245847.0,116026.0,1267888.0,1,1,0,0,30,2,holiday_week,17,0.187,5552438.0,0.603,0.0,0.337,1.14,1.429,11282511.0,-1.419,0.195,0,99
431,2025-08,64,senior,14202372.0,11311807.0,7230886.0,0.0,6,8,14,2254161.0,-0.499,1620239.0,2081166.0,1560309.0,522719.0,145895.0,768211.0,3227718.0,1,1,0,1,30,4,holiday_week,6,0.509,2890565.0,0.796,0.0,0.167,1.267,0.4,15147462.0,-0.36,0.411,0,82
432,2025-08,41,family,9353156.0,7508515.0,324358.0,0.0,21,3,20,472546.0,0.069,1007547.0,1700950.0,277268.0,296746.0,735566.0,206868.0,1765842.0,0,1,1,0,30,23,none,5,0.035,1844640.0,0.803,0.0,0.156,0.666,1.0,6159458.0,-0.951,0.279,0,60
433,2025-08,28,worker,15268891.0,4312332.0,1382703.0,0.0,20,3,24,1274449.0,-0.01,364188.0,1476307.0,247655.0,167091.0,295904.0,61956.0,1021623.0,0,1,1,0,14,11,none,9,0.091,10956559.0,0.282,0.0,0.19,2.091,0.8,15612603.0,0.643,0.655,0,97
434,2025-08,44,family,26134520.0,23483065.0,10078925.0,90916201.0,17,3,17,1576461.0,-0.62,290421.0,10318881.0,1378546.0,122845.0,1686727.0,1399024.0,1686689.0,0,1,0,0,30,23,none,8,0.386,2651455.0,0.899,3.479,0.23,0.986,0.944,23590490.0,2.205,0.901,1,2
435,2025-08,23,student,2721050.0,715242.0,1616895.0,0.0,13,2,13,274237.0,1.0,80883.0,201786.0,84554.0,157072.0,24203.0,8032.0,185174.0,0,45,1,0,30,22,pre_holiday,3,0.594,2005808.0,0.263,0.0,0.325,4.163,0.929,2842975.0,-2.639,0.067,0,83
436,2025-08,24,student,10888014.0,6833238.0,2285892.0,23347642.0,19,2,13,1043325.0,-0.173,1005430.0,2213965.0,619151.0,350601.0,301278.0,209784.0,816701.0,1,1,0,0,30,29,none,0,0.21,4054777.0,0.628,2.144,0.224,1.131,1.357,8524426.0,-2.31,0.09,0,47
437,2025-08,22,student,6249241.0,5460601.0,1072031.0,26635678.0,20,9,22,323401.0,-0.173,684519.0,1994464.0,466188.0,1143696.0,494016.0,239720.0,582035.0,1,1,0,0,30,4,holiday_week,4,0.172,788640.0,0.874,4.262,0.097,0.769,0.87,5708667.0,2.548,0.927,1,1
438,2025-08,40,worker,13796130.0,9276614.0,5898513.0,0.0,16,1,27,946864.0,0.486,1081186.0,2356933.0,1021786.0,0.0,1022007.0,187873.0,0.0,1,1,1,0,30,28,none,14,0.428,4519516.0,0.672,0.0,0.14,1.379,0.571,12541986.0,1.257,0.778,0,24
439,2025-08,25,family,16351133.0,8176746.0,0.0,24573246.0,10,6,20,372749.0,0.866,292975.0,2977869.0,437559.0,133600.0,418116.0,206722.0,1199960.0,0,1,1,0,30,26,none,9,0.0,8174388.0,0.5,1.503,0.341,1.0,0.476,15780193.0,-0.445,0.391,0,17
440,2025-08,30,worker,9101692.0,5059989.0,136390.0,0.0,12,6,16,825378.0,0.557,269072.0,1514793.0,766728.0,0.0,422275.0,469733.0,267048.0,0,1,1,0,30,13,none,9,0.015,4041702.0,0.556,0.0,0.213,0.926,0.706,6761335.0,2.926,0.949,1,2
441,2025-08,31,family,15047267.0,13151851.0,3271321.0,75316768.0,24,2,23,510761.0,-0.491,772691.0,3226573.0,1094840.0,88720.0,939270.0,458458.0,2001934.0,1,1,1,0,30,4,none,7,0.217,1895416.0,0.874,5.005,0.248,0.821,1.0,14978535.0,-2.34,0.088,0,103
442,2025-08,21,student,4759907.0,2055206.0,2993888.0,17098151.0,15,9,15,470476.0,0.146,129980.0,539550.0,83313.0,81379.0,130821.0,60997.0,97750.0,0,1,1,0,30,4,none,6,0.629,2704702.0,0.432,3.592,0.336,2.615,0.938,2965974.0,1.596,0.831,1,2
443,2025-08,33,family,26440704.0,23515005.0,5102807.0,78042094.0,17,1,18,1555806.0,-0.797,5955379.0,1917615.0,1689584.0,277031.0,2656388.0,842523.0,5757570.0,1,1,1,0,30,15,pre_holiday,4,0.193,2925699.0,0.889,2.952,0.145,0.779,0.895,21147901.0,-0.117,0.471,0,34
444,2025-08,20,student,4332223.0,3083393.0,1416773.0,1584638.0,12,6,23,154430.0,0.456,0.0,794518.0,446875.0,122144.0,170625.0,175184.0,498805.0,0,365,0,0,30,0,none,17,0.327,1248830.0,0.712,0.366,0.049,1.162,0.5,2883487.0,1.04,0.739,0,93
445,2025-08,43,worker,7138368.0,3862861.0,3955242.0,4090738.0,14,2,13,345307.0,-0.686,265388.0,404394.0,239792.0,118484.0,377342.0,27830.0,1069980.0,0,1,1,0,14,2,none,5,0.554,3275507.0,0.541,0.573,0.126,1.948,1.0,7311351.0,-2.857,0.054,0,19
446,2025-08,36,family,21607466.0,13667430.0,15244394.0,68177853.0,22,5,14,1124457.0,-0.311,1277548.0,1337963.0,1787853.0,183516.0,1041489.0,764107.0,776288.0,0,1,0,1,30,15,pre_holiday,16,0.706,7940036.0,0.633,3.155,0.276,1.906,1.467,20743591.0,-0.447,0.39,0,94
447,2025-08,39,other,12844937.0,7288427.0,3162003.0,0.0,17,7,21,1603885.0,0.049,0.0,1817782.0,379480.0,157871.0,482818.0,365835.0,1663792.0,0,365,0,0,30,16,holiday_week,19,0.246,5556510.0,0.567,0.0,0.204,1.315,0.773,12439112.0,1.263,0.78,0,70
448,2025-08,30,worker,12349558.0,10496307.0,3213973.0,0.0,18,3,23,2737584.0,0.25,1139287.0,1474662.0,472860.0,582466.0,1059782.0,0.0,50584.0,2,1,0,0,30,25,pre_holiday,6,0.26,1853251.0,0.85,0.0,0.047,0.894,0.75,13843588.0,-0.109,0.473,0,104
